"site"	"y.1"	"y.2"	"y.3"	"y.4"	"y.5"	"n_observations"	"latitude"	"longitude"	"altitud"	"huella"	"time_observations_started.1"	"time_observations_started.2"	"time_observations_started.3"	"time_observations_started.4"	"time_observations_started.5"	"duration_minutes.1"	"duration_minutes.2"	"duration_minutes.3"	"duration_minutes.4"	"duration_minutes.5"	"effort_distance_km.1"	"effort_distance_km.2"	"effort_distance_km.3"	"effort_distance_km.4"	"effort_distance_km.5"	"number_observers.1"	"number_observers.2"	"number_observers.3"	"number_observers.4"	"number_observers.5"	"protocol_type.1"	"protocol_type.2"	"protocol_type.3"	"protocol_type.4"	"protocol_type.5"
"554"	"L7384363_obs666506_2021"	0	0	0	0	NA	4	5.0541869	-75.4868917	2162	94	7.48333333333333	7.91666666666667	7.01666666666667	7.25	NA	15	15	10	30	NA	0	0	0	0	NA	1	1	1	1	NA	"Stationary"	"Stationary"	"Stationary"	"Stationary"	NA
"555"	"L7406587_obs1081286_2021"	1	0	0	0	NA	4	5.0688909	-75.5045082	2073	94	13.5166666666667	13.9666666666667	13.5	13.5666666666667	NA	16	16	20	15	NA	0	0	0	0	NA	1	1	1	1	NA	"Stationary"	"Stationary"	"Stationary"	"Stationary"	NA
"556"	"L7630492_obs1289697_2021"	0	0	NA	NA	NA	2	5.0664502	-75.4480934	2337	25	8	8	NA	NA	NA	90	150	NA	NA	NA	0.5	2	NA	NA	NA	1	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"557"	"L7630492_obs543784,obs553039_2021"	0	0	NA	NA	NA	2	5.0664502	-75.4480934	2337	25	7.2	14.25	NA	NA	NA	6	18	NA	NA	NA	0	0.07	NA	NA	NA	4	5	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"558"	"L7680576_obs1108226_2021"	1	1	1	NA	NA	3	4.9907327	-75.6858006	1261	60	16	16	14	NA	NA	200	240	240	NA	NA	1	1	0	NA	NA	1	1	1	NA	NA	"Traveling"	"Traveling"	"Stationary"	NA	NA
"559"	"L7753390_obs1140789_2021"	1	0	NA	NA	NA	2	5.384244	-75.136656	1972	51	15.3333333333333	7.86666666666667	NA	NA	NA	165	104	NA	NA	NA	3.45	1.07	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"560"	"L7753390_obs2044848_2021"	1	1	NA	NA	NA	2	5.384244	-75.136656	1972	51	6.3	15.6833333333333	NA	NA	NA	154	68	NA	NA	NA	0	1.32	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"561"	"L7814923_obs884204_2021"	1	0	0	0	0	5	5.0046653	-75.6269292	1428	65	6.7	5.26666666666667	5.65	6.43333333333333	7.66666666666667	90	10	29	22	17	0	0	0	0	0	1	1	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Stationary"
"562"	"L7816358_obs1406028_2021"	0	0	0	0	0	5	5.0224866	-75.3683513	3235	57	8.36666666666667	7.36666666666667	7.35	8.13333333333333	9.08333333333333	29	85	65	29	88	0	0	0	0	0	1	1	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Stationary"
"563"	"L7816358_obs1823899_2021"	0	0	NA	NA	NA	2	5.0224866	-75.3683513	3235	57	8.9	7.48333333333333	NA	NA	NA	200	293	NA	NA	NA	1.059	2.541	NA	NA	NA	4	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"564"	"L7816358_obs518304_2021"	0	0	NA	NA	NA	2	5.0224866	-75.3683513	3235	57	17.6166666666667	7.66666666666667	NA	NA	NA	5	240	NA	NA	NA	0	1.609	NA	NA	NA	2	3	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"565"	"L7816358_obs538843_2021"	0	0	0	0	0	5	5.0224866	-75.3683513	3235	57	8.1	7.53333333333333	7.45	6.75	7.46666666666667	263	123	211	166	209	4.08	1.25	0.5	1.97	0.98	5	4	4	3	5	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"566"	"L7816358_obs543784,obs553039_2021"	0	0	0	0	0	5	5.0224866	-75.3683513	3235	57	7.7	7.91666666666667	8.73333333333333	8.85	11.2166666666667	13	39	2	44	48	1.02	0.16	0.08	0	0.5	3	4	4	6	5	"Traveling"	"Traveling"	"Traveling"	"Stationary"	"Traveling"
"567"	"L7816358_obs669168,obs1025895_2021"	0	0	0	NA	NA	3	5.0224866	-75.3683513	3235	57	7.31666666666667	8.01666666666667	7.86666666666667	NA	NA	220	120	300	NA	NA	1.802	0	0.35	NA	NA	2	3	2	NA	NA	"Traveling"	"Stationary"	"Traveling"	NA	NA
"568"	"L7816358_obs744505,obs561804_2021"	0	0	0	0	NA	4	5.0224866	-75.3683513	3235	57	7.71666666666667	15.5666666666667	20.65	8	NA	261	130	30	213	NA	0.25	0	0.2	0.96	NA	3	3	2	2	NA	"Traveling"	"Stationary"	"Traveling"	"Traveling"	NA
"569"	"L7816358_obs773487_2021"	0	0	0	NA	NA	3	5.0224866	-75.3683513	3235	57	8.5	10.75	14.5	NA	NA	150	90	150	NA	NA	1	0.9	0.8	NA	NA	6	6	6	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"570"	"L7816358_obs834444,obs201220,obs935681_2021"	0	0	NA	NA	NA	2	5.0224866	-75.3683513	3235	57	9.3	13.2333333333333	NA	NA	NA	145	125	NA	NA	NA	0.33	1.07	NA	NA	NA	4	4	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"571"	"L7816358_obs834444,obs935681_2021"	0	0	0	NA	NA	3	5.0224866	-75.3683513	3235	57	8	13.6833333333333	7.78333333333333	NA	NA	184	101	135	NA	NA	0.89	1.127	1.334	NA	NA	4	3	4	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"572"	"L7828681_obs1664735,obs1346860_2021"	1	0	0	NA	NA	3	5.0390595	-75.5641615	1441	62	8.5	17.5333333333333	11.6	NA	NA	180	50	180	NA	NA	3	2	6	NA	NA	2	2	2	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"573"	"L7828681_obs2373253_2021"	0	0	0	NA	NA	3	5.0390595	-75.5641615	1441	62	10.5833333333333	8.91666666666667	9.56666666666667	NA	NA	120	35	156	NA	NA	5.5	1.77	4	NA	NA	2	1	2	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"574"	"L7828681_obs624555_2021"	0	0	1	NA	NA	3	5.0390595	-75.5641615	1441	62	7.66666666666667	6	6.5	NA	NA	49	150	150	NA	NA	2.16	3	2	NA	NA	1	3	4	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"575"	"L7828681_obs693372_2021"	1	1	NA	NA	NA	2	5.0390595	-75.5641615	1441	62	7.51666666666667	12.05	NA	NA	NA	210	38	NA	NA	NA	1.42	0	NA	NA	NA	9	1	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"576"	"L7850938_obs900255_2021"	0	1	NA	NA	NA	2	4.9970938	-75.6165683	1341	82	16.1333333333333	7.86666666666667	NA	NA	NA	16	211	NA	NA	NA	0	2.53	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"577"	"L7864265_obs1045418_2021"	0	1	NA	NA	NA	2	5.3762283	-75.1717749	2078	68	10.0666666666667	7.75	NA	NA	NA	147	189	NA	NA	NA	3.37	3.63	NA	NA	NA	2	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"578"	"L7881038_obs766405_2021"	0	1	NA	NA	NA	2	5.3777527	-75.1697879	2078	68	15	8	NA	NA	NA	60	180	NA	NA	NA	1	5	NA	NA	NA	3	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"579"	"L7881038_obs766405,obs1469735,obs1134029_2021"	0	0	1	NA	NA	3	5.3777527	-75.1697879	2078	68	6	7	16	NA	NA	240	180	60	NA	NA	2	3	3	NA	NA	3	3	2	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"580"	"L7881038_obs793173_2021"	1	0	0	0	0	5	5.3777527	-75.1697879	2078	68	10.0333333333333	16.2166666666667	9.55	16.8833333333333	6.01666666666667	66	71	118	40	175	1.97	1.1	1.79	0.95	2.31	1	1	1	1	1	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"581"	"L7881038_obs793173,obs1894699_2021"	1	0	NA	NA	NA	2	5.3777527	-75.1697879	2078	68	17.2333333333333	6.23333333333333	NA	NA	NA	39	193	NA	NA	NA	1.18	2.82	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"582"	"L7881131_obs1134050_2021"	1	0	0	1	1	5	5.3746737	-75.1689201	2078	68	16.1833333333333	16.0333333333333	16.1	15.9833333333333	16.0166666666667	139	165	115	92	117	3.45	1.29	1.51	1.84	1.49	2	1	1	1	1	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"583"	"L7925099_obs1045418,obs1469735_2021"	0	1	NA	NA	NA	2	5.5343629	-75.1138221	1377	34	14.2	6.46666666666667	NA	NA	NA	120	150	NA	NA	NA	0	2.92	NA	NA	NA	1	5	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"584"	"L7996039_obs513909_2021"	1	1	NA	NA	NA	2	5.37769	-75.1708202	2078	68	6.18333333333333	15.25	NA	NA	NA	85	240	NA	NA	NA	1.2	5	NA	NA	NA	2	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"585"	"L8077994_obs2739193_2021"	0	0	NA	NA	NA	2	5.0418803	-75.4401267	2279.5	60	6.7	9.01666666666667	NA	NA	NA	137	192	NA	NA	NA	1.29	4.03	NA	NA	NA	8	8	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"586"	"L8117050_obs723466,obs1620258,obs1697054_2021"	0	1	NA	NA	NA	2	5.2365094	-75.7594962	1763	68	7.41666666666667	10	NA	NA	NA	67	120	NA	NA	NA	2.53	0	NA	NA	NA	3	3	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"587"	"L8133346_obs884204_2021"	0	0	1	0	0	5	5.0426151	-75.6286965	1224	62	6.43333333333333	9.33333333333333	16.7166666666667	9.83333333333333	7.16666666666667	32	32	30	8	19	0	0	0	0	0	2	1	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Stationary"
"588"	"L8210763_obs1352602,obs2459924_2021"	0	0	NA	NA	NA	2	5.4864943	-75.7850085	2808.5	20	11.2833333333333	14.4833333333333	NA	NA	NA	114	90	NA	NA	NA	2.314	2.216	NA	NA	NA	3	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"589"	"L8210763_obs202951,obs2401875_2021"	0	0	0	NA	NA	3	5.4864943	-75.7850085	2808.5	20	7.38333333333333	12.6166666666667	7.86666666666667	NA	NA	37	230	200	NA	NA	3.366	6.558	0.805	NA	NA	3	3	4	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"590"	"L8210763_obs538843,obs517384,obs639633_2021"	0	0	NA	NA	NA	2	5.4864943	-75.7850085	2808.5	20	10.5833333333333	13.85	NA	NA	NA	96	19	NA	NA	NA	1.03	0.29	NA	NA	NA	4	4	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"591"	"L8210763_obs834444_2021"	0	0	NA	NA	NA	2	5.4864943	-75.7850085	2808.5	20	7.11666666666667	9.38333333333333	NA	NA	NA	180	120	NA	NA	NA	5	0	NA	NA	NA	4	4	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"592"	"L8210776_obs161336,obs2106470_2021"	0	0	NA	NA	NA	2	5.5006186	-75.7823969	2738	51	5.95	7.95	NA	NA	NA	92	258	NA	NA	NA	1.98	5.19	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"593"	"L8210776_obs344478_2021"	0	0	NA	NA	NA	2	5.5006186	-75.7823969	2738	51	8.4	9.86666666666667	NA	NA	NA	44	40	NA	NA	NA	0.23	0	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"594"	"L8210776_obs538843_2021"	0	0	NA	NA	NA	2	5.5006186	-75.7823969	2738	51	8.91666666666667	7.41666666666667	NA	NA	NA	139	244	NA	NA	NA	2.39	7.64	NA	NA	NA	3	4	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"595"	"L8210776_obs746668_2021"	0	0	0	0	0	5	5.5006186	-75.7823969	2738	51	16.5166666666667	15.8333333333333	18.25	5.86666666666667	11.5333333333333	111	129	90	180	191	2	1.61	1.26	2.14	0.95	1	1	1	1	1	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"596"	"L8210776_obs834444,obs201220,obs935681_2021"	0	0	NA	NA	NA	2	5.5006186	-75.7823969	2738	51	7.65	8.4	NA	NA	NA	230	123	NA	NA	NA	3.164	2.249	NA	NA	NA	3	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"597"	"L8210776_obs910395_2021"	0	0	NA	NA	NA	2	5.5006186	-75.7823969	2738	51	8.75	9.5	NA	NA	NA	90	60	NA	NA	NA	0.5	0	NA	NA	NA	3	3	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"598"	"L8241769_obs1081286_2021"	1	0	1	0	0	5	5.0686785	-75.5047855	2073	94	15.1166666666667	18.1333333333333	13.1333333333333	17.25	9.83333333333333	15	10	18	15	15	0.2	0	0.42	0	0	1	1	1	4	1	"Traveling"	"Stationary"	"Traveling"	"Stationary"	"Stationary"
"599"	"L8271881_obs1089209_2021"	0	0	NA	NA	NA	2	5.3268138	-74.9239622	840	60	8.2	7.1	NA	NA	NA	90	240	NA	NA	NA	0.14	1	NA	NA	NA	1	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"600"	"L8283788_obs884204_2021"	1	1	1	1	0	5	5.0629046	-75.6905116	1172	62	5.9	5.83333333333333	6.76666666666667	5.91666666666667	9.95	61	61	60	62	10	0	0	0	0	0	1	1	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Stationary"
"601"	"L8300431_obs1091918_2021"	0	0	0	NA	NA	3	5.066063	-75.531667	1986	77	7.48333333333333	8.48333333333333	10.2666666666667	NA	NA	59	106	56	NA	NA	0.51	3.53	1.88	NA	NA	9	9	7	NA	NA	"Traveling"	"Traveling"	"Traveling"	NA	NA
"602"	"L8300431_obs2119108_2021"	0	0	NA	NA	NA	2	5.066063	-75.531667	1986	77	12.2666666666667	11.6166666666667	NA	NA	NA	6	90	NA	NA	NA	0	0.13	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"603"	"L8300431_obs734056,obs1919766,obs668929_2021"	0	0	0	0	NA	4	5.066063	-75.531667	1986	77	8.9	8.96666666666667	9.16666666666667	9.26666666666667	NA	5	5	5	5	NA	0.21	0	0	0.28	NA	2	2	2	2	NA	"Traveling"	"Stationary"	"Stationary"	"Traveling"	NA
"604"	"L8300431_obs815332,obs629554_2021"	0	1	NA	NA	NA	2	5.066063	-75.531667	1986	77	8.81666666666667	9.3	NA	NA	NA	24	122	NA	NA	NA	0	2.571	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"605"	"L8300679_obs734056,obs1919766,obs668929_2021"	0	0	0	0	0	5	5.0636307	-75.5317149	1986	77	9.6	9.73333333333333	10.0666666666667	10.9	11.4166666666667	5	5	5	5	5	0	0	0.25	0.32	0	2	2	2	2	2	"Stationary"	"Stationary"	"Traveling"	"Traveling"	"Stationary"
"606"	"L8300679_obs773487_2021"	0	0	NA	NA	NA	2	5.0636307	-75.5317149	1986	77	10.0833333333333	12.3333333333333	NA	NA	NA	35	30	NA	NA	NA	0	0	NA	NA	NA	4	1	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"607"	"L8336456_obs690849_2021"	0	0	NA	NA	NA	2	5.5005556	-75.7788889	2738	51	7.36666666666667	14	NA	NA	NA	90	20	NA	NA	NA	0	0	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"608"	"L8455490_obs960565_2021"	1	0	NA	NA	NA	2	4.9666939	-75.5060278	2111.5	54	6.4	8.36666666666667	NA	NA	NA	91	60	NA	NA	NA	2.414	0	NA	NA	NA	1	1	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"609"	"L8455860_obs1140789_2021"	1	0	NA	NA	NA	2	5.4123159	-75.1309355	2612	28	15.1	14.3	NA	NA	NA	180	263	NA	NA	NA	2	8.19	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"610"	"L8476006_obs170419_2021"	0	1	NA	NA	NA	2	5.077763	-75.520759	2061	62	12.05	7.55	NA	NA	NA	2	296	NA	NA	NA	0	0.611	NA	NA	NA	1	2	NA	NA	NA	"Stationary"	"Traveling"	NA	NA	NA
"611"	"L8685760_obs1140789_2021"	0	1	NA	NA	NA	2	5.3754465	-75.1695737	2078	68	16.3	15.9666666666667	NA	NA	NA	97	109	NA	NA	NA	3.81	3.04	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"612"	"L8853038_obs884204_2021"	1	1	NA	NA	NA	2	5.0587319	-75.5380058	1807	65	6.23333333333333	8.3	NA	NA	NA	100	35	NA	NA	NA	0	0	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"613"	"L8909399_obs1355293_2021"	0	0	0	0	NA	4	5.0590335	-75.539664	1807	65	14.2	7.86666666666667	16.0333333333333	6.5	NA	25	20	45	45	NA	0	0	0	0	NA	2	1	2	3	NA	"Stationary"	"Stationary"	"Stationary"	"Stationary"	NA
"614"	"L8909399_obs1373580,obs1093629_2021"	1	1	NA	NA	NA	2	5.0590335	-75.539664	1807	65	17.2833333333333	6.16666666666667	NA	NA	NA	117	130	NA	NA	NA	0.49	0	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Stationary"	NA	NA	NA
"615"	"L8909399_obs538843_2021"	0	1	NA	NA	NA	2	5.0590335	-75.539664	1807	65	21.35	14.4833333333333	NA	NA	NA	2	163	NA	NA	NA	0	0	NA	NA	NA	1	3	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"616"	"L8909399_obs773487_2021"	1	0	0	0	1	5	5.0590335	-75.539664	1807	65	11.7	12.35	7.78333333333333	16.0166666666667	16.5833333333333	10	25	10	15	53	0	0	0	0.03	0.11	2	2	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Traveling"	"Traveling"
"617"	"L8909399_obs910359_2021"	1	1	NA	NA	NA	2	5.0590335	-75.539664	1807	65	7.86666666666667	16.7333333333333	NA	NA	NA	240	64	NA	NA	NA	0	0	NA	NA	NA	1	1	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"618"	"L8990352_obs820658,obs646300_2021"	1	0	NA	NA	NA	2	4.98165	-75.5586817	1712	60	7.3	12.8	NA	NA	NA	90	152	NA	NA	NA	0.02	0.32	NA	NA	NA	1	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"619"	"L9183546_obs793173_2021"	1	0	1	1	1	5	5.3802415	-75.1517856	1984	62	13.3	13.3833333333333	17.3833333333333	17.0333333333333	6.88333333333333	60	60	74	81	165	0	0	0.93	1.27	2.26	1	1	1	1	1	"Stationary"	"Stationary"	"Traveling"	"Traveling"	"Traveling"
"620"	"L9187294_obs761042_2021"	1	1	NA	NA	NA	2	5.3759955	-75.1696092	2078	68	6.73333333333333	5.98333333333333	NA	NA	NA	299	276	NA	NA	NA	5.77	4.97	NA	NA	NA	7	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"621"	"L9189964_obs2571477,obs1284433_2021"	0	0	NA	NA	NA	2	5.3282453	-74.9227299	840	60	9.35	7.13333333333333	NA	NA	NA	207	92	NA	NA	NA	1.41	0.79	NA	NA	NA	2	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"622"	"L9292103_obs1355293_2021"	0	1	0	0	0	5	5.0587059	-75.5381955	1807	65	6.93333333333333	9.18333333333333	17.7166666666667	9.91666666666667	6.25	45	45	1	20	45	0	0	0	0	0	2	2	2	2	3	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Stationary"
"623"	"L9320013_obs1352185_2021"	1	1	1	1	1	5	5.3256081	-75.0459259	1528	57	6.53333333333333	5.86666666666667	6.18333333333333	6.18333333333333	6.18333333333333	170	95	179	179	179	0	3.653	4.394	4.394	4.394	1	1	1	1	1	"Stationary"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"624"	"L9437445_obs793173_2021"	1	0	1	1	0	5	5.0770945	-75.5004131	2171	62	8.45	5.21666666666667	17.0666666666667	9.61666666666667	9.03333333333333	78	175	69	61	30	1.15	2.07	0.6	1.05	0.19	1	1	1	1	1	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"625"	"L9496004_obs1321753_2021"	1	0	1	1	1	5	5.497675	-75.1886387	1493	65	14.9666666666667	15.6	8.06666666666667	6.16666666666667	10.0666666666667	26	23	15	36	87	0.11	0.56	0	1.62	3.74	1	1	1	1	1	"Traveling"	"Traveling"	"Stationary"	"Traveling"	"Traveling"
"626"	"L9499647_obs1140789_2021"	0	0	NA	NA	NA	2	5.3754165	-75.1693045	2078	68	16.7	16.0666666666667	NA	NA	NA	60	107	NA	NA	NA	1.28	1.24	NA	NA	NA	2	2	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"627"	"L9538817_obs397020_2021"	1	0	1	NA	NA	3	5.5543425	-74.862357	426	45	6.61666666666667	17.1166666666667	7.73333333333333	NA	NA	69	112	42	NA	NA	0.41	0.47	0	NA	NA	1	1	1	NA	NA	"Traveling"	"Traveling"	"Stationary"	NA	NA
"628"	"L9567837_obs820658_2021"	1	1	1	0	1	5	5.0358669	-75.4771934	2040	60	7.11666666666667	15.55	17.2166666666667	15.95	8.23333333333333	267	30	5	51	165	1.06	0	0.1	0.01	0.06	1	1	1	1	1	"Traveling"	"Stationary"	"Traveling"	"Traveling"	"Traveling"
"629"	"L9607673_obs1352602_2021"	0	0	0	0	0	5	5.058152	-75.530057	2005	97	14.6333333333333	7.8	7.26666666666667	7.76666666666667	7.76666666666667	56	17	39	17	113	0	0	0	0	1.568	1	1	1	1	1	"Stationary"	"Stationary"	"Stationary"	"Stationary"	"Traveling"
"630"	"L9641072_obs914933_2021"	1	1	1	NA	NA	3	4.9834147	-75.6054427	1383	82	9.25	10.5833333333333	7.38333333333333	NA	NA	180	240	50	NA	NA	0	0	0.24	NA	NA	1	1	1	NA	NA	"Stationary"	"Stationary"	"Traveling"	NA	NA
"631"	"L9641152_obs793173_2021"	1	1	0	0	1	5	5.533222	-75.1327388	882	68	16.9666666666667	8.38333333333333	5.85	15.5666666666667	6	71	90	86	157	78	0	0	1.19	2.27	1.39	1	1	1	1	1	"Stationary"	"Stationary"	"Traveling"	"Traveling"	"Traveling"
"632"	"L9677733_obs914933_2021"	1	0	1	1	1	5	4.9436523	-75.6077165	1606	62	17.45	16.9833333333333	10.9333333333333	17.2333333333333	7.3	52	58	180	65	180	3.78	1	2.69	2.99	2	1	1	1	2	1	"Traveling"	"Traveling"	"Traveling"	"Traveling"	"Traveling"
"633"	"L9747992_obs1192534_2021"	0	0	NA	NA	NA	2	5.0627525	-75.4824042	2122	77	7.36666666666667	7.56666666666667	NA	NA	NA	160	95	NA	NA	NA	0	0	NA	NA	NA	3	1	NA	NA	NA	"Stationary"	"Stationary"	NA	NA	NA
"634"	"L9747992_obs820658_2021"	0	1	1	1	NA	4	5.0627525	-75.4824042	2122	77	16.8	6.7	16.45	6.8	NA	18	89	23	262	NA	0.18	0	0.19	0.6	NA	1	1	1	1	NA	"Traveling"	"Stationary"	"Traveling"	"Traveling"	NA
"635"	"L9811533_obs914933_2021"	1	1	NA	NA	NA	2	4.9510502	-75.6146336	1442.5	65	7.16666666666667	7.15	NA	NA	NA	120	180	NA	NA	NA	1.5	2	NA	NA	NA	1	1	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
"636"	"L9861080_obs773487_2021"	0	0	NA	NA	NA	2	4.955553	-75.495817	2388	54	6.38333333333333	17.55	NA	NA	NA	10	10	NA	NA	NA	0.05	0.05	NA	NA	NA	1	3	NA	NA	NA	"Traveling"	"Traveling"	NA	NA	NA
