"","site","y.1","y.2","y.3","y.4","y.5","y.6","y.7","y.8","y.9","y.10","huella","altitud","duration_minutes.1","duration_minutes.2","duration_minutes.3","duration_minutes.4","duration_minutes.5","duration_minutes.6","duration_minutes.7","duration_minutes.8","duration_minutes.9","duration_minutes.10"
"621","11623_11",1,1,1,1,1,0,0,1,1,1,57,3097,100,112,216,64,236,36,20,123,214,223
"622","11623_12",0,0,1,0,1,1,NA,NA,NA,NA,57,3097,180,185,67,72,112,261,NA,NA,NA,NA
"623","11623_2",1,1,1,1,1,1,1,1,1,1,57,3097,169,156,22,120,299,286,10,142,181,266
"624","11623_3",1,0,1,1,0,1,1,0,1,1,57,3097,287,65,60,120,180,290,250,220,287,164
"625","11623_4",1,0,1,1,0,0,1,1,0,NA,57,3097,200,210,234,158,76,3,90,180,73,NA
"626","11623_5",0,1,1,1,1,0,1,1,1,1,57,3097,41,162,288,265,120,3,6,120,281,240
"627","11623_6",1,1,1,1,1,1,1,1,1,0,57,3097,300,9,183,33,68,300,177,90,251,98
"628","11623_7",0,1,0,1,1,1,1,1,1,1,57,3097,60,34,71,73,203,189,180,240,287,112
"629","11623_8",0,1,0,1,1,1,1,0,0,1,57,3097,250,180,130,102,99,8,252,10,58,56
"630","11623_9",1,0,0,1,0,1,0,1,1,1,57,3097,24,67,25,180,50,133,12,240,240,300
"631","11624_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3235,191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","11624_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3235,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","11624_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3235,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","11624_5",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,3235,10,172,NA,NA,NA,NA,NA,NA,NA,NA
"635","11624_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3235,181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","11627_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,3666,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","11710_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,933,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","11716_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1487,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","11716_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1487,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","11725_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1096,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","11725_11",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,1096,181,8,NA,NA,NA,NA,NA,NA,NA,NA
"642","11725_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1096,256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","11725_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,1096,120,45,NA,NA,NA,NA,NA,NA,NA,NA
"644","11726_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","11735_1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1470,120,120,NA,NA,NA,NA,NA,NA,NA,NA
"646","11735_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1470,180,120,NA,NA,NA,NA,NA,NA,NA,NA
"647","11736_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1523,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","11745_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1737,117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","11745_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1737,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","11751_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2206,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","11752_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2123,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","11756_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2283,165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","11760_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2567,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","11760_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2567,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","11760_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2567,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","11760_7",1,0,1,NA,NA,NA,NA,NA,NA,NA,22,2567,180,84,75,NA,NA,NA,NA,NA,NA,NA
"657","11767_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,3402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","11767_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,3402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","11767_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,3402,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","11768_0",0,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3436,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"661","11768_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,3436,3,7,NA,NA,NA,NA,NA,NA,NA,NA
"662","11769_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,3524,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","11848_2",0,0,0,0,0,0,0,0,NA,NA,74,997,100,34,60,40,20,14,60,11,NA,NA
"664","11851_3",0,0,NA,NA,NA,NA,NA,NA,NA,NA,74,925,60,22,NA,NA,NA,NA,NA,NA,NA,NA
"665","11851_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,925,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","11868_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1174,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","11869_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","11869_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1200,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","11875_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1303,90,200,NA,NA,NA,NA,NA,NA,NA,NA
"670","11876_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1342,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","11880_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1281,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","11883_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1528,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","11887_0",0,0,0,0,0,0,0,0,NA,NA,62,1659,13,10,73,72,25,15,46,7,NA,NA
"674","11887_1",0,0,0,0,0,NA,NA,NA,NA,NA,62,1659,11,20,158,15,4,NA,NA,NA,NA,NA
"675","11887_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1659,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","11887_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1659,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","11887_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1659,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","11887_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1659,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","11888_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1977,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","11888_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1977,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","11891_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2334,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","11897_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","11897_10",1,1,1,NA,NA,NA,NA,NA,NA,NA,74,2353,81,46,131,NA,NA,NA,NA,NA,NA,NA
"684","11897_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","11897_2",0,1,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,14,101,NA,NA,NA,NA,NA,NA,NA,NA
"686","11897_4",0,1,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,20,9,NA,NA,NA,NA,NA,NA,NA,NA
"687","11897_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","11897_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","11897_8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,74,2353,7,17,NA,NA,NA,NA,NA,NA,NA,NA
"690","11898_0",1,1,1,1,1,1,1,1,0,NA,60,2333,168,28,76,96,96,162,47,84,100,NA
"691","11898_1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,2333,41,33,NA,NA,NA,NA,NA,NA,NA,NA
"692","11898_10",1,1,1,1,1,1,1,1,1,NA,60,2333,35,95,33,36,48,54,24,38,106,NA
"693","11898_11",0,1,1,1,1,0,1,NA,NA,NA,60,2333,75,97,36,42,58,61,82,NA,NA,NA
"694","11898_2",0,1,1,1,NA,NA,NA,NA,NA,NA,60,2333,62,120,157,78,NA,NA,NA,NA,NA,NA
"695","11898_3",1,1,1,0,1,1,1,1,1,1,60,2333,73,56,102,31,68,20,55,39,49,186
"696","11898_4",1,1,1,1,1,1,1,NA,NA,NA,60,2333,69,42,59,77,43,72,57,NA,NA,NA
"697","11898_5",1,1,0,1,0,1,1,1,1,1,60,2333,56,102,165,45,42,71,53,45,53,98
"698","11898_6",1,1,1,1,1,1,1,1,1,NA,60,2333,158,64,95,47,67,92,104,59,47,NA
"699","11898_7",1,1,1,1,1,0,1,1,NA,NA,60,2333,128,30,41,79,33,26,74,18,NA,NA
"700","11898_8",0,0,1,1,0,1,0,1,1,1,60,2333,62,65,48,64,67,59,55,51,49,44
"701","11899_0",1,0,0,0,1,0,0,0,0,0,54,2424,130,72,45,65,52,215,187,5,85,125
"702","11899_1",0,0,0,0,0,0,0,0,0,0,54,2424,95,122,41,89,10,128,86,56,112,145
"703","11899_10",0,0,1,0,0,1,NA,NA,NA,NA,54,2424,134,73,72,34,3,55,NA,NA,NA,NA
"704","11899_11",1,1,0,1,1,0,0,0,1,NA,54,2424,115,58,35,46,80,90,85,87,101,NA
"705","11899_12",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,2424,34,116,14,NA,NA,NA,NA,NA,NA,NA
"706","11899_2",0,0,0,1,0,0,0,NA,NA,NA,54,2424,100,35,115,103,43,14,26,NA,NA,NA
"707","11899_3",0,0,1,0,1,1,0,1,0,1,54,2424,142,74,92,7,145,155,34,8,24,39
"708","11899_4",1,0,1,1,0,1,1,1,1,1,54,2424,30,6,10,125,15,122,54,84,92,96
"709","11899_5",0,0,1,1,1,1,1,0,1,1,54,2424,120,30,83,95,95,149,77,5,103,25
"710","11899_6",1,1,0,0,0,0,0,NA,NA,NA,54,2424,123,90,10,25,102,88,116,NA,NA,NA
"711","11899_7",0,0,1,1,0,0,0,0,1,0,54,2424,120,72,35,164,91,110,108,55,120,30
"712","11899_8",0,0,1,0,0,1,0,0,0,0,54,2424,18,29,124,46,55,125,40,51,39,84
"713","11899_9",0,1,NA,NA,NA,NA,NA,NA,NA,NA,54,2424,152,153,NA,NA,NA,NA,NA,NA,NA,NA
"714","11909_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3640,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","11909_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3640,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","11909_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3640,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","11910_0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3604,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","11910_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3604,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","11910_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3604,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","12012_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1173,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","12014_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1209,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","12018_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","12018_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","12018_10",0,0,0,0,0,0,NA,NA,NA,NA,77,1408,70,120,106,150,146,120,NA,NA,NA,NA
"725","12018_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","12018_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","12018_3",0,0,0,NA,NA,NA,NA,NA,NA,NA,77,1408,29,30,167,NA,NA,NA,NA,NA,NA,NA
"728","12018_6",0,0,0,0,NA,NA,NA,NA,NA,NA,77,1408,132,165,185,161,NA,NA,NA,NA,NA,NA
"729","12018_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,60,119,NA,NA,NA,NA,NA,NA,NA,NA
"730","12018_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1408,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","12018_9",0,0,0,NA,NA,NA,NA,NA,NA,NA,77,1408,114,70,214,NA,NA,NA,NA,NA,NA,NA
"732","12019_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,91,1341,60,60,NA,NA,NA,NA,NA,NA,NA,NA
"733","12019_1",0,0,0,1,0,NA,NA,NA,NA,NA,91,1341,39,51,89,180,253,NA,NA,NA,NA,NA
"734","12019_10",0,0,0,0,0,0,0,0,NA,NA,91,1341,115,115,78,90,180,168,87,95,NA,NA
"735","12019_11",0,0,0,0,NA,NA,NA,NA,NA,NA,91,1341,120,59,90,109,NA,NA,NA,NA,NA,NA
"736","12019_2",0,0,0,NA,NA,NA,NA,NA,NA,NA,91,1341,180,190,60,NA,NA,NA,NA,NA,NA,NA
"737","12019_3",0,0,0,0,0,0,0,NA,NA,NA,91,1341,190,91,150,15,131,19,25,NA,NA,NA
"738","12019_4",0,0,0,0,0,NA,NA,NA,NA,NA,91,1341,29,134,221,110,65,NA,NA,NA,NA,NA
"739","12019_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1341,133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","12019_6",0,0,0,0,0,0,0,0,NA,NA,91,1341,48,109,17,133,159,50,50,198,NA,NA
"741","12019_7",0,0,0,0,NA,NA,NA,NA,NA,NA,91,1341,116,195,87,81,NA,NA,NA,NA,NA,NA
"742","12019_8",0,0,NA,NA,NA,NA,NA,NA,NA,NA,91,1341,243,144,NA,NA,NA,NA,NA,NA,NA,NA
"743","12019_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,91,1341,89,125,NA,NA,NA,NA,NA,NA,NA,NA
"744","12021_0",0,0,0,0,0,0,NA,NA,NA,NA,65,1343,5,5,5,5,5,5,NA,NA,NA,NA
"745","12021_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1343,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","12021_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1343,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","12023_4",0,0,0,0,0,0,NA,NA,NA,NA,65,1541,115,293,120,297,293,127,NA,NA,NA,NA
"748","12023_6",1,1,NA,NA,NA,NA,NA,NA,NA,NA,65,1541,201,90,NA,NA,NA,NA,NA,NA,NA,NA
"749","12024_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1470,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","12025_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1571,243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","12026_0",0,1,0,0,0,0,0,0,0,0,62,1491,66,15,12,36,63,75,20,5,5,5
"752","12026_1",0,0,0,0,0,0,0,0,0,0,62,1491,4,19,39,20,12,41,19,38,48,47
"753","12026_10",0,0,0,0,0,0,NA,NA,NA,NA,62,1491,26,70,122,8,5,11,NA,NA,NA,NA
"754","12026_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1491,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","12026_12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1491,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","12026_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1491,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","12026_4",1,0,0,0,0,NA,NA,NA,NA,NA,62,1491,64,65,97,161,135,NA,NA,NA,NA,NA
"758","12026_5",0,0,0,0,NA,NA,NA,NA,NA,NA,62,1491,60,43,135,112,NA,NA,NA,NA,NA,NA
"759","12026_6",0,1,NA,NA,NA,NA,NA,NA,NA,NA,62,1491,73,183,NA,NA,NA,NA,NA,NA,NA,NA
"760","12026_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1491,185,240,NA,NA,NA,NA,NA,NA,NA,NA
"761","12026_8",0,1,0,NA,NA,NA,NA,NA,NA,NA,62,1491,24,153,41,NA,NA,NA,NA,NA,NA,NA
"762","12026_9",1,1,1,0,NA,NA,NA,NA,NA,NA,62,1491,196,201,142,47,NA,NA,NA,NA,NA,NA
"763","12031_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,54,2250,120,60,NA,NA,NA,NA,NA,NA,NA,NA
"764","12037_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2469,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","12038_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2365,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","12038_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2365,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","12039_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","12039_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","12039_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","12039_3",1,1,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,150,131,NA,NA,NA,NA,NA,NA,NA,NA
"771","12039_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","12039_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2398,223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","12040_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","12040_10",1,1,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,16,171,NA,NA,NA,NA,NA,NA,NA,NA
"775","12040_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","12040_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","12040_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","12040_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","12040_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2536,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","12041_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2619,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","12041_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2619,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","12041_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2619,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","12041_4",0,0,0,NA,NA,NA,NA,NA,NA,NA,25,2619,29,13,105,NA,NA,NA,NA,NA,NA,NA
"784","12041_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2619,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","12041_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2619,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","12042_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2750,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","12050_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3704,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","12051_0",1,1,0,1,1,NA,NA,NA,NA,NA,74,3764,4,7,20,240,240,NA,NA,NA,NA,NA
"789","12051_1",0,0,1,0,NA,NA,NA,NA,NA,NA,74,3764,48,40,84,25,NA,NA,NA,NA,NA,NA
"790","12051_10",0,0,0,0,0,0,0,NA,NA,NA,74,3764,53,60,20,13,38,9,171,NA,NA,NA
"791","12051_11",1,0,0,1,0,0,0,0,0,0,74,3764,30,28,47,3,3,27,13,16,30,19
"792","12051_12",0,1,0,0,NA,NA,NA,NA,NA,NA,74,3764,69,60,14,25,NA,NA,NA,NA,NA,NA
"793","12051_2",0,0,0,0,0,0,0,1,0,NA,74,3764,48,18,42,30,35,31,29,180,79,NA
"794","12051_3",0,1,NA,NA,NA,NA,NA,NA,NA,NA,74,3764,30,73,NA,NA,NA,NA,NA,NA,NA,NA
"795","12051_4",1,0,0,NA,NA,NA,NA,NA,NA,NA,74,3764,20,120,41,NA,NA,NA,NA,NA,NA,NA
"796","12051_5",0,0,0,NA,NA,NA,NA,NA,NA,NA,74,3764,74,2,95,NA,NA,NA,NA,NA,NA,NA
"797","12051_6",1,0,0,0,0,0,0,1,1,0,74,3764,93,14,4,60,90,15,62,16,15,90
"798","12051_7",0,0,0,1,1,0,1,1,NA,NA,74,3764,45,60,80,200,138,30,180,100,NA,NA
"799","12051_8",1,0,1,1,0,NA,NA,NA,NA,NA,74,3764,30,115,120,90,9,NA,NA,NA,NA,NA
"800","12051_9",1,0,0,0,1,1,0,0,NA,NA,74,3764,155,38,16,46,173,120,15,15,NA,NA
"801","12138_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1521,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","12138_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1521,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","12150_2",0,0,0,NA,NA,NA,NA,NA,NA,NA,60,1327,60,103,6,NA,NA,NA,NA,NA,NA,NA
"804","12152_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1261,126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","12153_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1234,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","12154_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1272,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","12155_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1275,19,69,NA,NA,NA,NA,NA,NA,NA,NA
"808","12155_3",0,0,0,0,0,NA,NA,NA,NA,NA,62,1275,39,64,19,49,51,NA,NA,NA,NA,NA
"809","12160_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","12160_10",0,0,0,0,NA,NA,NA,NA,NA,NA,97,1378.5,25,66,83,214,NA,NA,NA,NA,NA,NA
"811","12160_12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","12160_2",0,0,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,17,7,NA,NA,NA,NA,NA,NA,NA,NA
"813","12160_3",0,0,0,NA,NA,NA,NA,NA,NA,NA,97,1378.5,14,10,108,NA,NA,NA,NA,NA,NA,NA
"814","12160_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","12160_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","12160_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","12160_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1378.5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","12162_0",0,0,0,0,0,0,NA,NA,NA,NA,65,1344,5,5,5,5,5,5,NA,NA,NA,NA
"819","12162_11",0,0,0,0,0,0,0,0,0,0,65,1344,5,6,7,5,12,5,6,9,19,9
"820","12162_12",0,0,1,NA,NA,NA,NA,NA,NA,NA,65,1344,132,70,41,NA,NA,NA,NA,NA,NA,NA
"821","12162_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1344,250,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","12162_7",1,0,NA,NA,NA,NA,NA,NA,NA,NA,65,1344,91,46,NA,NA,NA,NA,NA,NA,NA,NA
"823","12162_8",0,0,0,1,NA,NA,NA,NA,NA,NA,65,1344,39,120,153,180,NA,NA,NA,NA,NA,NA
"824","12162_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,65,1344,204,78,NA,NA,NA,NA,NA,NA,NA,NA
"825","12163_0",0,0,0,0,0,0,NA,NA,NA,NA,65,1384,5,5,5,5,5,5,NA,NA,NA,NA
"826","12163_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1384,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","12163_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1384,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","12163_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1384,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
